energyType,epochTimestamp,kWh,dateTime
gas,1672984800,1.45,2023-01-06T06:00:00Z
electricity,1672986600,0.531,2023-01-06T06:30:00Z
gas,1672986600,13.592,2023-01-06T06:30:00Z
electricity,1672988400,0.672,2023-01-06T07:00:00Z
gas,1672988400,3.51,2023-01-06T07:00:00Z
electricity,1672990200,1.113,2023-01-06T07:30:00Z
gas,1672990200,7.777,2023-01-06T07:30:00Z
electricity,1672992000,0.388,2023-01-06T08:00:00Z
gas,1672992000,10.542,2023-01-06T08:00:00Z
electricity,1672993800,0.55,2023-01-06T08:30:00Z
gas,1672993800,10.763,2023-01-06T08:30:00Z
electricity,1672995600,1.561,2023-01-06T09:00:00Z
gas,1672995600,0.0,2023-01-06T09:00:00Z
electricity,1672997400,1.287,2023-01-06T09:30:00Z
gas,1672997400,0.0,2023-01-06T09:30:00Z
electricity,1672999200,0.188,2023-01-06T10:00:00Z
gas,1672999200,0.0,2023-01-06T10:00:00Z
electricity,1673001000,0.516,2023-01-06T10:30:00Z
gas,1673001000,0.0,2023-01-06T10:30:00Z
electricity,1673002800,0.968,2023-01-06T11:00:00Z
gas,1673002800,0.0,2023-01-06T11:00:00Z
electricity,1673004600,0.852,2023-01-06T11:30:00Z
gas,1673004600,0.0,2023-01-06T11:30:00Z
electricity,1673006400,1.098,2023-01-06T12:00:00Z
gas,1673006400,0.0,2023-01-06T12:00:00Z
electricity,1673008200,0.885,2023-01-06T12:30:00Z
gas,1673008200,0.0,2023-01-06T12:30:00Z
electricity,1673010000,0.77,2023-01-06T13:00:00Z
gas,1673010000,0.0,2023-01-06T13:00:00Z
electricity,1673011800,0.955,2023-01-06T13:30:00Z
gas,1673011800,0.0,2023-01-06T13:30:00Z
electricity,1673013600,0.114,2023-01-06T14:00:00Z
gas,1673013600,0.0,2023-01-06T14:00:00Z
electricity,1673015400,0.897,2023-01-06T14:30:00Z
gas,1673015400,0.0,2023-01-06T14:30:00Z
electricity,1673017200,1.605,2023-01-06T15:00:00Z
gas,1673017200,0.0,2023-01-06T15:00:00Z
electricity,1673019000,0.174,2023-01-06T15:30:00Z
gas,1673019000,0.0,2023-01-06T15:30:00Z
electricity,1673020800,0.189,2023-01-06T16:00:00Z
gas,1673020800,0.0,2023-01-06T16:00:00Z
electricity,1673022600,0.844,2023-01-06T16:30:00Z
gas,1673022600,0.0,2023-01-06T16:30:00Z
electricity,1673024400,1.498,2023-01-06T17:00:00Z
gas,1673024400,4.406,2023-01-06T17:00:00Z
electricity,1673026200,0.23,2023-01-06T17:30:00Z
gas,1673026200,4.989,2023-01-06T17:30:00Z
electricity,1673028000,1.717,2023-01-06T18:00:00Z
gas,1673028000,1.623,2023-01-06T18:00:00Z
electricity,1673029800,0.322,2023-01-06T18:30:00Z
gas,1673029800,7.896,2023-01-06T18:30:00Z
electricity,1673031600,0.203,2023-01-06T19:00:00Z
gas,1673031600,3.681,2023-01-06T19:00:00Z
electricity,1673033400,0.962,2023-01-06T19:30:00Z
gas,1673033400,5.765,2023-01-06T19:30:00Z
electricity,1673035200,1.355,2023-01-06T20:00:00Z
gas,1673035200,1.533,2023-01-06T20:00:00Z
electricity,1673037000,0.85,2023-01-06T20:30:00Z
gas,1673037000,9.279,2023-01-06T20:30:00Z
electricity,1673038800,0.72,2023-01-06T21:00:00Z
gas,1673038800,9.748,2023-01-06T21:00:00Z
electricity,1673040600,1.234,2023-01-06T21:30:00Z
gas,1673040600,2.032,2023-01-06T21:30:00Z
electricity,1673042400,1.335,2023-01-06T22:00:00Z
gas,1673042400,0.0,2023-01-06T22:00:00Z
electricity,1673044200,0.957,2023-01-06T22:30:00Z
gas,1673044200,0.0,2023-01-06T22:30:00Z
electricity,1673046000,1.661,2023-01-06T23:00:00Z
gas,1673046000,0.0,2023-01-06T23:00:00Z
electricity,1673047800,0.627,2023-01-06T23:30:00Z
gas,1673047800,0.0,2023-01-06T23:30:00Z
electricity,1673049600,1.2,2023-01-07T00:00:00Z
gas,1673049600,0.0,2023-01-07T00:00:00Z
electricity,1673051400,1.468,2023-01-07T00:30:00Z
gas,1673051400,0.0,2023-01-07T00:30:00Z
electricity,1673053200,0.607,2023-01-07T01:00:00Z
gas,1673053200,0.0,2023-01-07T01:00:00Z
electricity,1673055000,1.523,2023-01-07T01:30:00Z
gas,1673055000,0.0,2023-01-07T01:30:00Z
electricity,1673056800,1.45,2023-01-07T02:00:00Z
gas,1673056800,0.0,2023-01-07T02:00:00Z
electricity,1673058600,1.463,2023-01-07T02:30:00Z
gas,1673058600,0.0,2023-01-07T02:30:00Z
electricity,1673060400,1.587,2023-01-07T03:00:00Z
gas,1673060400,0.0,2023-01-07T03:00:00Z
electricity,1673062200,1.193,2023-01-07T03:30:00Z
gas,1673062200,0.0,2023-01-07T03:30:00Z
electricity,1673064000,1.754,2023-01-07T04:00:00Z
gas,1673064000,0.0,2023-01-07T04:00:00Z
electricity,1673065800,1.386,2023-01-07T04:30:00Z
gas,1673065800,0.0,2023-01-07T04:30:00Z
electricity,1673067600,0.561,2023-01-07T05:00:00Z
gas,1673067600,0.684,2023-01-07T05:00:00Z
electricity,1673069400,0.91,2023-01-07T05:30:00Z
gas,1673069400,10.823,2023-01-07T05:30:00Z
electricity,1673071200,1.6,2023-01-07T06:00:00Z
gas,1673071200,8.689,2023-01-07T06:00:00Z
electricity,1673073000,1.569,2023-01-07T06:30:00Z
gas,1673073000,8.127,2023-01-07T06:30:00Z
electricity,1673074800,0.2,2023-01-07T07:00:00Z
gas,1673074800,6.081,2023-01-07T07:00:00Z
electricity,1673076600,1.038,2023-01-07T07:30:00Z
gas,1673076600,11.21,2023-01-07T07:30:00Z
electricity,1673078400,0.059,2023-01-07T08:00:00Z
gas,1673078400,2.592,2023-01-07T08:00:00Z
electricity,1673080200,1.207,2023-01-07T08:30:00Z
gas,1673080200,3.708,2023-01-07T08:30:00Z
electricity,1673082000,0.517,2023-01-07T09:00:00Z
gas,1673082000,0.0,2023-01-07T09:00:00Z
electricity,1673083800,0.907,2023-01-07T09:30:00Z
gas,1673083800,0.0,2023-01-07T09:30:00Z
electricity,1673085600,0.693,2023-01-07T10:00:00Z
gas,1673085600,0.0,2023-01-07T10:00:00Z
electricity,1673087400,0.996,2023-01-07T10:30:00Z
gas,1673087400,0.0,2023-01-07T10:30:00Z
electricity,1673089200,0.846,2023-01-07T11:00:00Z
gas,1673089200,0.0,2023-01-07T11:00:00Z
electricity,1673091000,0.158,2023-01-07T11:30:00Z
gas,1673091000,0.0,2023-01-07T11:30:00Z
electricity,1673092800,1.788,2023-01-07T12:00:00Z
gas,1673092800,0.0,2023-01-07T12:00:00Z
electricity,1673094600,0.938,2023-01-07T12:30:00Z
gas,1673094600,0.0,2023-01-07T12:30:00Z
electricity,1673096400,1.722,2023-01-07T13:00:00Z
gas,1673096400,0.0,2023-01-07T13:00:00Z
electricity,1673098200,1.267,2023-01-07T13:30:00Z
gas,1673098200,0.0,2023-01-07T13:30:00Z
electricity,1673100000,0.944,2023-01-07T14:00:00Z
gas,1673100000,0.0,2023-01-07T14:00:00Z
electricity,1673101800,0.82,2023-01-07T14:30:00Z
gas,1673101800,0.0,2023-01-07T14:30:00Z
electricity,1673103600,1.427,2023-01-07T15:00:00Z
gas,1673103600,0.0,2023-01-07T15:00:00Z
electricity,1673105400,0.118,2023-01-07T15:30:00Z
gas,1673105400,0.0,2023-01-07T15:30:00Z
electricity,1673107200,1.328,2023-01-07T16:00:00Z
gas,1673107200,0.0,2023-01-07T16:00:00Z
electricity,1673109000,0.915,2023-01-07T16:30:00Z
gas,1673109000,0.0,2023-01-07T16:30:00Z
electricity,1673110800,1.663,2023-01-07T17:00:00Z
gas,1673110800,10.254,2023-01-07T17:00:00Z
electricity,1673112600,0.408,2023-01-07T17:30:00Z
gas,1673112600,14.936,2023-01-07T17:30:00Z
electricity,1673114400,0.745,2023-01-07T18:00:00Z
gas,1673114400,3.421,2023-01-07T18:00:00Z
electricity,1673116200,0.175,2023-01-07T18:30:00Z
gas,1673116200,11.87,2023-01-07T18:30:00Z
electricity,1673118000,0.623,2023-01-07T19:00:00Z
gas,1673118000,3.914,2023-01-07T19:00:00Z
electricity,1673119800,0.303,2023-01-07T19:30:00Z
gas,1673119800,1.535,2023-01-07T19:30:00Z
electricity,1673121600,0.457,2023-01-07T20:00:00Z
gas,1673121600,10.477,2023-01-07T20:00:00Z
electricity,1673123400,0.148,2023-01-07T20:30:00Z
gas,1673123400,12.662,2023-01-07T20:30:00Z
electricity,1673125200,0.857,2023-01-07T21:00:00Z
gas,1673125200,4.782,2023-01-07T21:00:00Z
electricity,1673127000,1.381,2023-01-07T21:30:00Z
gas,1673127000,14.107,2023-01-07T21:30:00Z
electricity,1673128800,1.067,2023-01-07T22:00:00Z
gas,1673128800,0.0,2023-01-07T22:00:00Z
electricity,1673130600,0.164,2023-01-07T22:30:00Z
gas,1673130600,0.0,2023-01-07T22:30:00Z
electricity,1673132400,0.271,2023-01-07T23:00:00Z
gas,1673132400,0.0,2023-01-07T23:00:00Z
electricity,1673134200,1.292,2023-01-07T23:30:00Z
gas,1673134200,0.0,2023-01-07T23:30:00Z
electricity,1673136000,1.632,2023-01-08T00:00:00Z
gas,1673136000,0.0,2023-01-08T00:00:00Z
electricity,1673137800,1.457,2023-01-08T00:30:00Z
gas,1673137800,0.0,2023-01-08T00:30:00Z
electricity,1673139600,1.163,2023-01-08T01:00:00Z
gas,1673139600,0.0,2023-01-08T01:00:00Z
electricity,1673141400,1.633,2023-01-08T01:30:00Z
gas,1673141400,0.0,2023-01-08T01:30:00Z
electricity,1673143200,0.753,2023-01-08T02:00:00Z
gas,1673143200,0.0,2023-01-08T02:00:00Z
electricity,1673145000,0.644,2023-01-08T02:30:00Z
gas,1673145000,0.0,2023-01-08T02:30:00Z
electricity,1673146800,0.224,2023-01-08T03:00:00Z
gas,1673146800,0.0,2023-01-08T03:00:00Z
electricity,1673148600,1.018,2023-01-08T03:30:00Z
gas,1673148600,0.0,2023-01-08T03:30:00Z
electricity,1673150400,0.775,2023-01-08T04:00:00Z
gas,1673150400,0.0,2023-01-08T04:00:00Z
electricity,1673152200,0.314,2023-01-08T04:30:00Z
gas,1673152200,0.0,2023-01-08T04:30:00Z
electricity,1673154000,1.494,2023-01-08T05:00:00Z
gas,1673154000,2.531,2023-01-08T05:00:00Z
electricity,1673155800,1.609,2023-01-08T05:30:00Z
gas,1673155800,10.408,2023-01-08T05:30:00Z
electricity,1673157600,1.157,2023-01-08T06:00:00Z
gas,1673157600,2.142,2023-01-08T06:00:00Z
electricity,1673159400,1.193,2023-01-08T06:30:00Z
gas,1673159400,6.304,2023-01-08T06:30:00Z
electricity,1673161200,0.061,2023-01-08T07:00:00Z
gas,1673161200,10.759,2023-01-08T07:00:00Z
electricity,1673163000,0.923,2023-01-08T07:30:00Z
gas,1673163000,8.845,2023-01-08T07:30:00Z
electricity,1673164800,1.381,2023-01-08T08:00:00Z
gas,1673164800,1.668,2023-01-08T08:00:00Z
electricity,1673166600,1.286,2023-01-08T08:30:00Z
gas,1673166600,10.741,2023-01-08T08:30:00Z
electricity,1673168400,0.081,2023-01-08T09:00:00Z
gas,1673168400,0.0,2023-01-08T09:00:00Z
electricity,1673170200,1.325,2023-01-08T09:30:00Z
gas,1673170200,0.0,2023-01-08T09:30:00Z
electricity,1673172000,1.088,2023-01-08T10:00:00Z
gas,1673172000,0.0,2023-01-08T10:00:00Z
electricity,1673173800,0.446,2023-01-08T10:30:00Z
gas,1673173800,0.0,2023-01-08T10:30:00Z
electricity,1673175600,1.446,2023-01-08T11:00:00Z
gas,1673175600,0.0,2023-01-08T11:00:00Z
electricity,1673177400,1.317,2023-01-08T11:30:00Z
gas,1673177400,0.0,2023-01-08T11:30:00Z
electricity,1673179200,0.919,2023-01-08T12:00:00Z
gas,1673179200,0.0,2023-01-08T12:00:00Z
electricity,1673181000,1.34,2023-01-08T12:30:00Z
gas,1673181000,0.0,2023-01-08T12:30:00Z
electricity,1673182800,0.221,2023-01-08T13:00:00Z
gas,1673182800,0.0,2023-01-08T13:00:00Z
electricity,1673184600,0.452,2023-01-08T13:30:00Z
gas,1673184600,0.0,2023-01-08T13:30:00Z
electricity,1673186400,1.583,2023-01-08T14:00:00Z
gas,1673186400,0.0,2023-01-08T14:00:00Z
electricity,1673188200,0.681,2023-01-08T14:30:00Z
gas,1673188200,0.0,2023-01-08T14:30:00Z
electricity,1673190000,0.977,2023-01-08T15:00:00Z
gas,1673190000,0.0,2023-01-08T15:00:00Z
electricity,1673191800,0.366,2023-01-08T15:30:00Z
gas,1673191800,0.0,2023-01-08T15:30:00Z
electricity,1673193600,0.156,2023-01-08T16:00:00Z
gas,1673193600,0.0,2023-01-08T16:00:00Z
electricity,1673195400,1.416,2023-01-08T16:30:00Z
gas,1673195400,0.0,2023-01-08T16:30:00Z
electricity,1673197200,0.321,2023-01-08T17:00:00Z
gas,1673197200,2.907,2023-01-08T17:00:00Z
electricity,1673199000,0.736,2023-01-08T17:30:00Z
gas,1673199000,8.3,2023-01-08T17:30:00Z
electricity,1673200800,0.851,2023-01-08T18:00:00Z
gas,1673200800,7.282,2023-01-08T18:00:00Z
electricity,1673202600,1.206,2023-01-08T18:30:00Z
gas,1673202600,6.157,2023-01-08T18:30:00Z
electricity,1673204400,1.635,2023-01-08T19:00:00Z
gas,1673204400,0.384,2023-01-08T19:00:00Z
electricity,1673206200,0.958,2023-01-08T19:30:00Z
gas,1673206200,4.938,2023-01-08T19:30:00Z
electricity,1673208000,1.632,2023-01-08T20:00:00Z
gas,1673208000,0.153,2023-01-08T20:00:00Z
electricity,1673209800,1.136,2023-01-08T20:30:00Z
gas,1673209800,13.186,2023-01-08T20:30:00Z
electricity,1673211600,0.957,2023-01-08T21:00:00Z
gas,1673211600,1.154,2023-01-08T21:00:00Z
electricity,1673213400,0.816,2023-01-08T21:30:00Z
gas,1673213400,0.189,2023-01-08T21:30:00Z
electricity,1673215200,1.178,2023-01-08T22:00:00Z
gas,1673215200,0.0,2023-01-08T22:00:00Z
electricity,1673217000,0.993,2023-01-08T22:30:00Z
gas,1673217000,0.0,2023-01-08T22:30:00Z
electricity,1673218800,0.557,2023-01-08T23:00:00Z
gas,1673218800,0.0,2023-01-08T23:00:00Z
electricity,1673220600,1.7,2023-01-08T23:30:00Z
gas,1673220600,0.0,2023-01-08T23:30:00Z
electricity,1673222400,1.29,2023-01-09T00:00:00Z
gas,1673222400,0.0,2023-01-09T00:00:00Z
electricity,1673224200,1.65,2023-01-09T00:30:00Z
gas,1673224200,0.0,2023-01-09T00:30:00Z
electricity,1673226000,0.813,2023-01-09T01:00:00Z
gas,1673226000,0.0,2023-01-09T01:00:00Z
electricity,1673227800,0.664,2023-01-09T01:30:00Z
gas,1673227800,0.0,2023-01-09T01:30:00Z
electricity,1673229600,1.266,2023-01-09T02:00:00Z
gas,1673229600,0.0,2023-01-09T02:00:00Z
electricity,1673231400,1.028,2023-01-09T02:30:00Z
gas,1673231400,0.0,2023-01-09T02:30:00Z
electricity,1673233200,1.066,2023-01-09T03:00:00Z
gas,1673233200,0.0,2023-01-09T03:00:00Z
electricity,1673235000,1.769,2023-01-09T03:30:00Z
gas,1673235000,0.0,2023-01-09T03:30:00Z
electricity,1673236800,1.194,2023-01-09T04:00:00Z
gas,1673236800,0.0,2023-01-09T04:00:00Z
electricity,1673238600,0.1,2023-01-09T04:30:00Z
gas,1673238600,0.0,2023-01-09T04:30:00Z
electricity,1673240400,0.931,2023-01-09T05:00:00Z
gas,1673240400,7.485,2023-01-09T05:00:00Z
electricity,1673242200,0.295,2023-01-09T05:30:00Z
gas,1673242200,5.171,2023-01-09T05:30:00Z
electricity,1673244000,0.797,2023-01-09T06:00:00Z
gas,1673244000,0.129,2023-01-09T06:00:00Z
electricity,1673245800,0.691,2023-01-09T06:30:00Z
gas,1673245800,6.761,2023-01-09T06:30:00Z
electricity,1673247600,0.614,2023-01-09T07:00:00Z
gas,1673247600,14.46,2023-01-09T07:00:00Z
electricity,1673249400,1.54,2023-01-09T07:30:00Z
gas,1673249400,1.617,2023-01-09T07:30:00Z
electricity,1673251200,1.176,2023-01-09T08:00:00Z
gas,1673251200,9.794,2023-01-09T08:00:00Z
electricity,1673253000,1.312,2023-01-09T08:30:00Z
gas,1673253000,1.637,2023-01-09T08:30:00Z
electricity,1673254800,0.375,2023-01-09T09:00:00Z
gas,1673254800,0.0,2023-01-09T09:00:00Z
electricity,1673256600,1.672,2023-01-09T09:30:00Z
gas,1673256600,0.0,2023-01-09T09:30:00Z
electricity,1673258400,1.176,2023-01-09T10:00:00Z
gas,1673258400,0.0,2023-01-09T10:00:00Z
electricity,1673260200,1.119,2023-01-09T10:30:00Z
gas,1673260200,0.0,2023-01-09T10:30:00Z
electricity,1673262000,1.449,2023-01-09T11:00:00Z
gas,1673262000,0.0,2023-01-09T11:00:00Z
electricity,1673263800,1.505,2023-01-09T11:30:00Z
gas,1673263800,0.0,2023-01-09T11:30:00Z
electricity,1673265600,1.631,2023-01-09T12:00:00Z
gas,1673265600,0.0,2023-01-09T12:00:00Z
electricity,1673267400,1.721,2023-01-09T12:30:00Z
gas,1673267400,0.0,2023-01-09T12:30:00Z
electricity,1673269200,1.564,2023-01-09T13:00:00Z
gas,1673269200,0.0,2023-01-09T13:00:00Z
electricity,1673271000,1.567,2023-01-09T13:30:00Z
gas,1673271000,0.0,2023-01-09T13:30:00Z
electricity,1673272800,1.445,2023-01-09T14:00:00Z
gas,1673272800,0.0,2023-01-09T14:00:00Z
electricity,1673274600,1.742,2023-01-09T14:30:00Z
gas,1673274600,0.0,2023-01-09T14:30:00Z
electricity,1673276400,1.798,2023-01-09T15:00:00Z
gas,1673276400,0.0,2023-01-09T15:00:00Z
electricity,1673278200,1.093,2023-01-09T15:30:00Z
gas,1673278200,0.0,2023-01-09T15:30:00Z
electricity,1673280000,0.863,2023-01-09T16:00:00Z
gas,1673280000,0.0,2023-01-09T16:00:00Z
electricity,1673281800,1.733,2023-01-09T16:30:00Z
gas,1673281800,0.0,2023-01-09T16:30:00Z
electricity,1673283600,1.043,2023-01-09T17:00:00Z
gas,1673283600,13.552,2023-01-09T17:00:00Z
electricity,1673285400,1.488,2023-01-09T17:30:00Z
gas,1673285400,0.098,2023-01-09T17:30:00Z
electricity,1673287200,0.328,2023-01-09T18:00:00Z
gas,1673287200,2.823,2023-01-09T18:00:00Z
electricity,1673289000,0.148,2023-01-09T18:30:00Z
gas,1673289000,4.762,2023-01-09T18:30:00Z
electricity,1673290800,1.355,2023-01-09T19:00:00Z
gas,1673290800,14.885,2023-01-09T19:00:00Z
electricity,1673292600,1.209,2023-01-09T19:30:00Z
gas,1673292600,1.854,2023-01-09T19:30:00Z
electricity,1673294400,0.134,2023-01-09T20:00:00Z
gas,1673294400,3.667,2023-01-09T20:00:00Z
electricity,1673296200,0.949,2023-01-09T20:30:00Z
gas,1673296200,1.185,2023-01-09T20:30:00Z
electricity,1673298000,0.607,2023-01-09T21:00:00Z
gas,1673298000,15.669,2023-01-09T21:00:00Z
electricity,1673299800,0.203,2023-01-09T21:30:00Z
gas,1673299800,10.977,2023-01-09T21:30:00Z
electricity,1673301600,0.775,2023-01-09T22:00:00Z
gas,1673301600,0.0,2023-01-09T22:00:00Z
electricity,1673303400,1.622,2023-01-09T22:30:00Z
gas,1673303400,0.0,2023-01-09T22:30:00Z
electricity,1673305200,0.138,2023-01-09T23:00:00Z
gas,1673305200,0.0,2023-01-09T23:00:00Z
electricity,1673307000,1.394,2023-01-09T23:30:00Z
gas,1673307000,0.0,2023-01-09T23:30:00Z
electricity,1673308800,0.464,2023-01-10T00:00:00Z
gas,1673308800,0.0,2023-01-10T00:00:00Z
electricity,1673310600,1.502,2023-01-10T00:30:00Z
gas,1673310600,0.0,2023-01-10T00:30:00Z
electricity,1673312400,0.346,2023-01-10T01:00:00Z
gas,1673312400,0.0,2023-01-10T01:00:00Z
electricity,1673314200,1.35,2023-01-10T01:30:00Z
gas,1673314200,0.0,2023-01-10T01:30:00Z
electricity,1673316000,1.797,2023-01-10T02:00:00Z
gas,1673316000,0.0,2023-01-10T02:00:00Z
electricity,1673317800,1.26,2023-01-10T02:30:00Z
gas,1673317800,0.0,2023-01-10T02:30:00Z
electricity,1673319600,1.411,2023-01-10T03:00:00Z
gas,1673319600,0.0,2023-01-10T03:00:00Z
electricity,1673321400,1.435,2023-01-10T03:30:00Z
gas,1673321400,0.0,2023-01-10T03:30:00Z
electricity,1673323200,0.066,2023-01-10T04:00:00Z
gas,1673323200,0.0,2023-01-10T04:00:00Z
electricity,1673325000,0.538,2023-01-10T04:30:00Z
gas,1673325000,0.0,2023-01-10T04:30:00Z
electricity,1673326800,0.943,2023-01-10T05:00:00Z
gas,1673326800,1.267,2023-01-10T05:00:00Z
electricity,1673328600,1.447,2023-01-10T05:30:00Z
gas,1673328600,12.338,2023-01-10T05:30:00Z
electricity,1673330400,0.108,2023-01-10T06:00:00Z
gas,1673330400,9.335,2023-01-10T06:00:00Z
electricity,1673332200,1.143,2023-01-10T06:30:00Z
gas,1673332200,9.403,2023-01-10T06:30:00Z
electricity,1673334000,0.95,2023-01-10T07:00:00Z
gas,1673334000,2.393,2023-01-10T07:00:00Z
electricity,1673335800,1.482,2023-01-10T07:30:00Z
gas,1673335800,15.719,2023-01-10T07:30:00Z
electricity,1673337600,0.101,2023-01-10T08:00:00Z
gas,1673337600,5.652,2023-01-10T08:00:00Z
electricity,1673339400,0.078,2023-01-10T08:30:00Z
gas,1673339400,11.59,2023-01-10T08:30:00Z
electricity,1673341200,0.38,2023-01-10T09:00:00Z
gas,1673341200,0.0,2023-01-10T09:00:00Z
electricity,1673343000,1.07,2023-01-10T09:30:00Z
gas,1673343000,0.0,2023-01-10T09:30:00Z
electricity,1673344800,1.695,2023-01-10T10:00:00Z
gas,1673344800,0.0,2023-01-10T10:00:00Z
electricity,1673346600,1.721,2023-01-10T10:30:00Z
gas,1673346600,0.0,2023-01-10T10:30:00Z
electricity,1673348400,0.7,2023-01-10T11:00:00Z
gas,1673348400,0.0,2023-01-10T11:00:00Z
electricity,1673350200,0.144,2023-01-10T11:30:00Z
gas,1673350200,0.0,2023-01-10T11:30:00Z
electricity,1673352000,0.316,2023-01-10T12:00:00Z
gas,1673352000,0.0,2023-01-10T12:00:00Z
electricity,1673353800,0.16,2023-01-10T12:30:00Z
gas,1673353800,0.0,2023-01-10T12:30:00Z
electricity,1673355600,1.58,2023-01-10T13:00:00Z
gas,1673355600,0.0,2023-01-10T13:00:00Z
electricity,1673357400,1.267,2023-01-10T13:30:00Z
gas,1673357400,0.0,2023-01-10T13:30:00Z
electricity,1673359200,0.355,2023-01-10T14:00:00Z
gas,1673359200,0.0,2023-01-10T14:00:00Z
electricity,1673361000,0.434,2023-01-10T14:30:00Z
gas,1673361000,0.0,2023-01-10T14:30:00Z
electricity,1673362800,0.187,2023-01-10T15:00:00Z
gas,1673362800,0.0,2023-01-10T15:00:00Z
electricity,1673364600,0.789,2023-01-10T15:30:00Z
gas,1673364600,0.0,2023-01-10T15:30:00Z
electricity,1673366400,0.486,2023-01-10T16:00:00Z
gas,1673366400,0.0,2023-01-10T16:00:00Z
electricity,1673368200,1.676,2023-01-10T16:30:00Z
gas,1673368200,0.0,2023-01-10T16:30:00Z
electricity,1673370000,0.434,2023-01-10T17:00:00Z
gas,1673370000,11.366,2023-01-10T17:00:00Z
electricity,1673371800,1.281,2023-01-10T17:30:00Z
gas,1673371800,10.102,2023-01-10T17:30:00Z
electricity,1673373600,1.693,2023-01-10T18:00:00Z
gas,1673373600,1.05,2023-01-10T18:00:00Z
electricity,1673375400,1.184,2023-01-10T18:30:00Z
gas,1673375400,13.433,2023-01-10T18:30:00Z
electricity,1673377200,0.483,2023-01-10T19:00:00Z
gas,1673377200,7.67,2023-01-10T19:00:00Z
electricity,1673379000,1.012,2023-01-10T19:30:00Z
gas,1673379000,5.971,2023-01-10T19:30:00Z
electricity,1673380800,1.229,2023-01-10T20:00:00Z
gas,1673380800,3.234,2023-01-10T20:00:00Z
electricity,1673382600,0.503,2023-01-10T20:30:00Z
gas,1673382600,7.319,2023-01-10T20:30:00Z
electricity,1673384400,0.142,2023-01-10T21:00:00Z
gas,1673384400,0.698,2023-01-10T21:00:00Z
electricity,1673386200,1.15,2023-01-10T21:30:00Z
gas,1673386200,10.876,2023-01-10T21:30:00Z
electricity,1673388000,1.611,2023-01-10T22:00:00Z
gas,1673388000,0.0,2023-01-10T22:00:00Z
electricity,1673389800,0.41,2023-01-10T22:30:00Z
gas,1673389800,0.0,2023-01-10T22:30:00Z
electricity,1673391600,0.696,2023-01-10T23:00:00Z
gas,1673391600,0.0,2023-01-10T23:00:00Z
electricity,1673393400,0.961,2023-01-10T23:30:00Z
gas,1673393400,0.0,2023-01-10T23:30:00Z
electricity,1673395200,0.311,2023-01-11T00:00:00Z
gas,1673395200,0.0,2023-01-11T00:00:00Z
electricity,1673397000,1.458,2023-01-11T00:30:00Z
gas,1673397000,0.0,2023-01-11T00:30:00Z
electricity,1673398800,1.435,2023-01-11T01:00:00Z
gas,1673398800,0.0,2023-01-11T01:00:00Z
electricity,1673400600,1.173,2023-01-11T01:30:00Z
gas,1673400600,0.0,2023-01-11T01:30:00Z
electricity,1673402400,0.148,2023-01-11T02:00:00Z
gas,1673402400,0.0,2023-01-11T02:00:00Z
electricity,1673404200,1.663,2023-01-11T02:30:00Z
gas,1673404200,0.0,2023-01-11T02:30:00Z
electricity,1673406000,1.73,2023-01-11T03:00:00Z
gas,1673406000,0.0,2023-01-11T03:00:00Z
electricity,1673407800,1.378,2023-01-11T03:30:00Z
gas,1673407800,0.0,2023-01-11T03:30:00Z
electricity,1673409600,0.748,2023-01-11T04:00:00Z
gas,1673409600,0.0,2023-01-11T04:00:00Z
electricity,1673411400,0.565,2023-01-11T04:30:00Z
gas,1673411400,0.0,2023-01-11T04:30:00Z
electricity,1673413200,0.724,2023-01-11T05:00:00Z
gas,1673413200,12.39,2023-01-11T05:00:00Z
electricity,1673415000,1.573,2023-01-11T05:30:00Z
gas,1673415000,4.813,2023-01-11T05:30:00Z
electricity,1673416800,0.841,2023-01-11T06:00:00Z
gas,1673416800,9.375,2023-01-11T06:00:00Z
electricity,1673418600,1.305,2023-01-11T06:30:00Z
gas,1673418600,11.455,2023-01-11T06:30:00Z
electricity,1673420400,1.455,2023-01-11T07:00:00Z
gas,1673420400,3.69,2023-01-11T07:00:00Z
electricity,1673422200,0.156,2023-01-11T07:30:00Z
gas,1673422200,0.802,2023-01-11T07:30:00Z
